id,d_same_conflict,d_same_topic,margin,score,method,conflict,anchor_topic,positive_topic,negative_conflict,variant,author,audit_1,audit_1_agrees,audit_2,audit_2_agrees,both_audits_agree
e444577,0.731074787176,0.531033356807,-0.200041430369,0,hybrid50,quality_vs_speed,arts,healthcare,freedom_vs_safety,0,0,B,True,B,True,True
e444915,0.469210771559,0.70397963719,0.234768865631,1,hybrid50,truth_vs_loyalty,small_business,public_services,quality_vs_speed,0,0,B,True,B,True,True
e445571,0.38314736469,0.694927681732,0.311780317042,1,hybrid50,change_vs_tradition,arts,community_projects,security_vs_care,1,3,B,True,B,True,True
e449534,0.726634467418,0.516002756198,-0.21063171122,0,hybrid50,discipline_vs_comfort,public_services,software,quality_vs_speed,1,2,B,True,B,True,True
e451329,0.703650114884,0.75110322728,0.0474531123964,1,hybrid50,fairness_vs_mercy,healthcare,sport,change_vs_tradition,0,1,B,True,B,True,True
e460139,0.517664274425,0.793024321422,0.275360046997,1,hybrid50,autonomy_vs_approval,public_services,arts,personal_gain_vs_collective_impact,1,3,C,False,B,True,False
e463179,0.521903994483,0.513676112491,-0.00822788199117,0,hybrid50,freedom_vs_safety,science,community_projects,change_vs_tradition,1,2,B,True,B,True,True
e464045,0.822850254772,0.601929230268,-0.220921024504,0,hybrid50,quality_vs_speed,education,public_services,change_vs_tradition,0,2,B,True,B,True,True
e470271,0.625743558516,0.442665768007,-0.183077790509,0,hybrid50,personal_gain_vs_collective_impact,science,public_services,freedom_vs_safety,1,2,B,True,B,True,True
e472464,0.562700849372,0.522710859652,-0.03998998972,0,hybrid50,quality_vs_speed,education,small_business,fairness_vs_mercy,1,0,B,True,B,True,True
e478161,0.346562074577,0.42466789179,0.078105817213,1,hybrid50,truth_vs_loyalty,science,arts,fairness_vs_mercy,1,3,B,True,B,True,True
e478188,0.857985015687,0.498178720436,-0.359806295251,0,hybrid50,autonomy_vs_approval,arts,agriculture,personal_gain_vs_collective_impact,0,0,B,True,B,True,True
e478381,0.372698782849,0.611994304804,0.239295521956,1,hybrid50,truth_vs_loyalty,small_business,community_projects,personal_gain_vs_collective_impact,1,2,B,True,B,True,True
e479745,0.659740187619,0.400214745218,-0.259525442401,0,hybrid50,ambition_vs_belonging,science,arts,freedom_vs_safety,0,1,B,True,B,True,True
e480131,0.648535728499,0.618313339068,-0.0302223894309,0,hybrid50,quality_vs_speed,agriculture,community_projects,ambition_vs_belonging,0,0,B,True,B,True,True
e491714,0.654985791204,0.601595877709,-0.0533899134946,0,hybrid50,personal_gain_vs_collective_impact,community_projects,education,change_vs_tradition,0,0,B,True,B,True,True
e492437,0.742203490568,0.576913329858,-0.16529016071,0,hybrid50,privacy_vs_openness,small_business,software,truth_vs_loyalty,1,3,B,True,B,True,True
e495461,0.627167607091,0.63328545061,0.00611784351872,1,hybrid50,security_vs_care,science,education,truth_vs_loyalty,0,2,B,True,B,True,True
e497456,0.783789190066,0.642498946167,-0.141290243899,0,hybrid50,health_vs_duty,education,community_projects,personal_gain_vs_collective_impact,0,2,B,True,B,True,True
e511029,0.581813943208,0.459406108444,-0.122407834764,0,hybrid50,personal_gain_vs_collective_impact,software,healthcare,ambition_vs_belonging,0,3,B,True,B,True,True
e515293,0.80620335506,0.490949087724,-0.315254267335,0,hybrid50,fairness_vs_mercy,sport,arts,truth_vs_loyalty,1,1,B,True,B,True,True
e527974,0.55100014905,0.546855414071,-0.00414473497951,0,hybrid50,discipline_vs_comfort,healthcare,small_business,autonomy_vs_approval,1,0,B,True,B,True,True
e529610,0.411078665957,0.64674372949,0.235665063533,1,hybrid50,ambition_vs_belonging,healthcare,agriculture,personal_gain_vs_collective_impact,0,1,B,True,B,True,True
e534757,0.438160331524,0.512389605769,0.0742292742451,1,hybrid50,discipline_vs_comfort,arts,education,quality_vs_speed,0,3,B,True,B,True,True
e535396,0.631064139788,0.696166054308,0.0651019145198,1,hybrid50,security_vs_care,community_projects,sport,quality_vs_speed,1,0,B,True,B,True,True
e535562,0.556369957742,0.81795091895,0.261580961208,1,hybrid50,change_vs_tradition,small_business,education,security_vs_care,0,3,B,True,B,True,True
e541035,0.718822831466,0.738223938745,0.0194011072785,1,hybrid50,health_vs_duty,arts,small_business,fairness_vs_mercy,1,2,C,False,B,True,False
e558518,0.457169320471,0.57016958645,0.113000265979,1,hybrid50,security_vs_care,software,education,freedom_vs_safety,1,3,B,True,B,True,True
e563179,0.648767525854,0.811080688278,0.162313162424,1,hybrid50,quality_vs_speed,small_business,science,truth_vs_loyalty,0,2,B,True,B,True,True
e564214,0.618137180372,0.546112360838,-0.0720248195338,0,hybrid50,privacy_vs_openness,sport,education,truth_vs_loyalty,0,0,B,True,B,True,True
e570367,0.79098901716,0.479400641258,-0.311588375902,0,hybrid50,ambition_vs_belonging,arts,sport,discipline_vs_comfort,0,2,B,True,B,True,True
e578352,0.567357028209,0.672695334712,0.105338306503,1,hybrid50,security_vs_care,small_business,arts,fairness_vs_mercy,1,3,B,True,B,True,True
e579607,0.847053572431,0.543818416856,-0.303235155575,0,hybrid50,change_vs_tradition,arts,small_business,ambition_vs_belonging,0,1,B,True,B,True,True
e579873,0.622538361447,0.503745304949,-0.118793056497,0,hybrid50,autonomy_vs_approval,science,agriculture,quality_vs_speed,1,1,B,True,B,True,True
e590577,0.527752313745,0.633693787773,0.105941474028,1,hybrid50,privacy_vs_openness,sport,healthcare,discipline_vs_comfort,1,2,B,True,B,True,True
e594670,0.625714032078,0.527373329516,-0.0983407025625,0,hybrid50,freedom_vs_safety,public_services,healthcare,fairness_vs_mercy,1,0,B,True,B,True,True
e598211,0.445190100241,0.683015670772,0.237825570531,1,hybrid50,truth_vs_loyalty,healthcare,education,freedom_vs_safety,0,1,B,True,B,True,True
e599508,0.63224931646,0.682738041455,0.0504887249949,1,hybrid50,discipline_vs_comfort,community_projects,arts,health_vs_duty,1,0,B,True,B,True,True
e602550,0.588419842779,0.420142996419,-0.16827684636,0,hybrid50,freedom_vs_safety,education,science,ambition_vs_belonging,0,3,B,True,B,True,True
e609396,0.525188344472,0.500390121601,-0.0247982228715,0,hybrid50,security_vs_care,education,small_business,personal_gain_vs_collective_impact,1,3,B,True,B,True,True
e612735,0.615883191914,0.669170221653,0.0532870297385,1,hybrid50,ambition_vs_belonging,agriculture,public_services,health_vs_duty,0,2,B,True,B,True,True
e620045,0.632263989196,0.669896670708,0.0376326815118,1,hybrid50,quality_vs_speed,arts,agriculture,truth_vs_loyalty,1,2,B,True,B,True,True
e621976,0.543454896571,0.66516032372,0.121705427149,1,hybrid50,discipline_vs_comfort,software,arts,autonomy_vs_approval,0,1,B,True,B,True,True
e624782,0.522969573579,0.530945305861,0.00797573228169,1,hybrid50,discipline_vs_comfort,education,public_services,freedom_vs_safety,1,3,B,True,B,True,True
e628765,0.673118275255,0.569950812298,-0.103167462957,0,hybrid50,change_vs_tradition,software,agriculture,fairness_vs_mercy,0,3,B,True,B,True,True
e629289,0.586615720994,0.757714033862,0.171098312868,1,hybrid50,ambition_vs_belonging,education,healthcare,privacy_vs_openness,0,0,B,True,B,True,True
e629454,0.617803774691,0.596839411572,-0.0209643631183,0,hybrid50,ambition_vs_belonging,community_projects,science,privacy_vs_openness,1,3,B,True,B,True,True
e630427,0.463368135583,0.614968748843,0.151600613259,1,hybrid50,security_vs_care,education,public_services,quality_vs_speed,0,1,B,True,B,True,True
e632673,0.681446799672,0.602224125914,-0.0792226737574,0,hybrid50,personal_gain_vs_collective_impact,healthcare,science,ambition_vs_belonging,1,2,B,True,B,True,True
e633721,0.625711879704,0.629130261764,0.00341838205973,1,hybrid50,autonomy_vs_approval,community_projects,sport,health_vs_duty,0,3,B,True,B,True,True
e649147,0.623338242087,0.578423142083,-0.044915100004,0,hybrid50,truth_vs_loyalty,agriculture,healthcare,autonomy_vs_approval,0,2,B,True,B,True,True
e650040,0.494670460347,0.724556008366,0.229885548019,1,hybrid50,autonomy_vs_approval,public_services,science,quality_vs_speed,0,1,B,True,B,True,True
e656482,0.681845086024,0.270835086233,-0.41100999979,0,hybrid50,change_vs_tradition,community_projects,healthcare,freedom_vs_safety,0,0,B,True,B,True,True
e660306,0.748636162573,0.546713021591,-0.201923140983,0,hybrid50,quality_vs_speed,software,sport,personal_gain_vs_collective_impact,0,2,B,True,C,False,False
e661245,0.5955083973,0.750221941401,0.154713544101,1,hybrid50,security_vs_care,arts,agriculture,change_vs_tradition,1,1,C,False,B,True,False
e664310,0.478983281482,0.554699257121,0.0757159756395,1,hybrid50,personal_gain_vs_collective_impact,arts,public_services,truth_vs_loyalty,0,1,B,True,B,True,True
e665956,0.650060253374,0.633300619593,-0.0167596337808,0,hybrid50,privacy_vs_openness,software,arts,personal_gain_vs_collective_impact,1,3,B,True,B,True,True
e668083,0.730000000998,0.592195273491,-0.137804727506,0,hybrid50,freedom_vs_safety,agriculture,sport,discipline_vs_comfort,0,1,B,True,B,True,True
e668841,0.55035400292,0.433675907058,-0.116678095862,0,hybrid50,discipline_vs_comfort,science,sport,fairness_vs_mercy,0,2,B,True,B,True,True
e671472,0.736235555966,0.621476893891,-0.114758662074,0,hybrid50,autonomy_vs_approval,arts,public_services,ambition_vs_belonging,1,2,B,True,B,True,True
e671952,0.506711192666,0.480142678994,-0.026568513672,0,hybrid50,fairness_vs_mercy,science,software,ambition_vs_belonging,1,3,C,False,B,True,False
e675540,0.527553059462,0.498187727118,-0.0293653323438,0,hybrid50,security_vs_care,agriculture,community_projects,freedom_vs_safety,0,3,C,False,B,True,False
e676013,0.825202161811,0.640582541185,-0.184619620626,0,hybrid50,personal_gain_vs_collective_impact,software,agriculture,security_vs_care,1,1,B,True,B,True,True
e677760,0.61806157249,0.777758447616,0.159696875126,1,hybrid50,quality_vs_speed,agriculture,software,security_vs_care,1,2,B,True,B,True,True
e682986,0.60457004493,0.573420028987,-0.031150015943,0,hybrid50,freedom_vs_safety,arts,software,privacy_vs_openness,1,3,B,True,B,True,True
e684845,0.821667158579,0.534843126426,-0.286824032153,0,hybrid50,freedom_vs_safety,healthcare,arts,health_vs_duty,0,0,B,True,B,True,True
e687961,0.627303155382,0.659880930166,0.0325777747842,1,hybrid50,autonomy_vs_approval,software,healthcare,fairness_vs_mercy,1,0,B,True,C,False,False
e689149,0.721306241107,0.934396239736,0.213089998629,1,hybrid50,health_vs_duty,public_services,arts,autonomy_vs_approval,0,1,B,True,B,True,True
e690672,0.447542631339,0.67018320966,0.222640578321,1,hybrid50,personal_gain_vs_collective_impact,small_business,sport,discipline_vs_comfort,0,3,B,True,B,True,True
e692313,0.655319615414,0.740967599306,0.0856479838914,1,hybrid50,health_vs_duty,small_business,education,privacy_vs_openness,1,0,B,True,B,True,True
e693438,0.506203654954,0.704356817113,0.19815316216,1,hybrid50,change_vs_tradition,community_projects,agriculture,truth_vs_loyalty,1,2,B,True,B,True,True
e696200,0.624968504191,0.659756020956,0.0347875167649,1,hybrid50,ambition_vs_belonging,public_services,community_projects,discipline_vs_comfort,1,1,B,True,B,True,True
e699555,0.645656050677,0.47584479474,-0.169811255937,0,hybrid50,truth_vs_loyalty,arts,sport,quality_vs_speed,1,0,B,True,B,True,True
e711069,0.591574522859,0.571645625198,-0.0199288976606,0,hybrid50,health_vs_duty,sport,community_projects,quality_vs_speed,1,3,B,True,B,True,True
e713368,0.644770406692,0.912284888167,0.267514481475,1,hybrid50,discipline_vs_comfort,small_business,software,personal_gain_vs_collective_impact,0,1,B,True,B,True,True
e716892,0.508137835576,0.6728731354,0.164735299824,1,hybrid50,truth_vs_loyalty,public_services,small_business,privacy_vs_openness,1,1,B,True,B,True,True
e721871,0.631189749271,0.762271048656,0.131081299385,1,hybrid50,security_vs_care,arts,healthcare,autonomy_vs_approval,0,3,B,True,B,True,True
e729209,0.905354865589,0.59863668109,-0.306718184498,0,hybrid50,change_vs_tradition,agriculture,arts,privacy_vs_openness,0,1,B,True,B,True,True
e729603,0.630284091299,0.634908819972,0.00462472867272,1,hybrid50,personal_gain_vs_collective_impact,agriculture,arts,health_vs_duty,1,3,B,True,B,True,True
e732875,0.595891998289,0.69412618009,0.0982341818013,1,hybrid50,ambition_vs_belonging,software,arts,health_vs_duty,1,2,B,True,B,True,True
e735008,0.693385243699,0.784359128738,0.0909738850391,1,hybrid50,personal_gain_vs_collective_impact,small_business,education,autonomy_vs_approval,1,1,B,True,B,True,True
e735739,0.570481310761,0.537911038655,-0.0325702721064,0,hybrid50,security_vs_care,public_services,science,autonomy_vs_approval,1,2,B,True,B,True,True
e742051,0.576706217279,0.641353071635,0.0646468543551,1,hybrid50,freedom_vs_safety,science,small_business,autonomy_vs_approval,0,0,B,True,B,True,True
e748039,0.505861721113,0.59673834603,0.0908766249169,1,hybrid50,privacy_vs_openness,public_services,small_business,security_vs_care,0,0,B,True,B,True,True
e750120,0.550192001657,0.5628077666,0.0126157649435,1,hybrid50,security_vs_care,healthcare,community_projects,health_vs_duty,1,0,B,True,B,True,True
e751725,0.716246383625,0.883093195427,0.166846811802,1,hybrid50,change_vs_tradition,sport,community_projects,health_vs_duty,0,2,B,True,B,True,True
e759795,0.407934627405,0.581501918993,0.173567291589,1,hybrid50,personal_gain_vs_collective_impact,science,agriculture,health_vs_duty,0,0,B,True,B,True,True
e760826,0.708087925372,0.77879317339,0.0707052480182,1,hybrid50,health_vs_duty,software,agriculture,truth_vs_loyalty,1,0,C,False,B,True,False
e771712,0.511247197447,0.713487849192,0.202240651744,1,hybrid50,fairness_vs_mercy,community_projects,small_business,discipline_vs_comfort,1,3,B,True,B,True,True
e779700,0.738571540303,0.767392359413,0.0288208191106,1,hybrid50,health_vs_duty,agriculture,science,truth_vs_loyalty,0,0,B,True,B,True,True
e780705,0.496516661828,0.592832185143,0.0963155233149,1,hybrid50,personal_gain_vs_collective_impact,public_services,sport,truth_vs_loyalty,1,0,B,True,B,True,True
e782208,0.481358657156,0.544748375637,0.0633897184807,1,hybrid50,change_vs_tradition,software,public_services,privacy_vs_openness,1,1,B,True,B,True,True
e782459,0.423031388391,0.408240187133,-0.0147912012583,0,hybrid50,quality_vs_speed,community_projects,arts,autonomy_vs_approval,0,3,B,True,B,True,True
e782824,0.828040554445,0.654163537204,-0.173877017241,0,hybrid50,discipline_vs_comfort,community_projects,science,security_vs_care,0,2,B,True,B,True,True
e784832,0.682450231233,0.625999669563,-0.0564505616696,0,hybrid50,security_vs_care,sport,agriculture,fairness_vs_mercy,0,0,B,True,B,True,True
e790209,0.379009802915,0.813951982788,0.434942179873,1,hybrid50,freedom_vs_safety,sport,science,personal_gain_vs_collective_impact,1,0,B,True,B,True,True
e791685,0.606277125003,0.614321864405,0.00804473940173,1,hybrid50,freedom_vs_safety,small_business,healthcare,privacy_vs_openness,0,3,B,True,B,True,True
e792357,0.556901605257,0.410506417759,-0.146395187498,0,hybrid50,truth_vs_loyalty,public_services,agriculture,fairness_vs_mercy,0,3,B,True,B,True,True
e792904,0.546033436785,0.569696399504,0.0236629627189,1,hybrid50,freedom_vs_safety,agriculture,education,autonomy_vs_approval,1,3,B,True,B,True,True
e793029,0.639062468211,0.469344413511,-0.1697180547,0,hybrid50,freedom_vs_safety,healthcare,sport,truth_vs_loyalty,1,2,C,False,B,True,False
e794699,0.680528982928,0.752887584445,0.0723586015173,1,hybrid50,ambition_vs_belonging,sport,education,change_vs_tradition,0,3,B,True,B,True,True
e796327,0.505829862958,0.503937121096,-0.00189274186247,0,hybrid50,freedom_vs_safety,small_business,agriculture,quality_vs_speed,1,1,B,True,B,True,True
e797829,0.794460360531,0.499536359048,-0.294924001483,0,hybrid50,health_vs_duty,healthcare,science,freedom_vs_safety,1,1,B,True,B,True,True
e802980,0.585837399162,0.627693418243,0.0418560190818,1,hybrid50,privacy_vs_openness,science,sport,security_vs_care,1,0,B,True,B,True,True
e806677,0.550143372811,0.627569902473,0.0774265296614,1,hybrid50,privacy_vs_openness,education,healthcare,autonomy_vs_approval,0,1,B,True,B,True,True
e809235,0.591373949728,0.688240327499,0.0968663777709,1,hybrid50,quality_vs_speed,community_projects,sport,change_vs_tradition,1,1,B,True,B,True,True
e814005,0.577998156406,0.690077366873,0.112079210468,1,hybrid50,truth_vs_loyalty,science,software,change_vs_tradition,0,1,B,True,B,True,True
e818481,0.500483748739,0.91664535961,0.416161610871,1,hybrid50,security_vs_care,healthcare,small_business,ambition_vs_belonging,0,2,B,True,B,True,True
e819740,0.624135920065,0.566402182539,-0.0577337375259,0,hybrid50,freedom_vs_safety,public_services,education,change_vs_tradition,0,2,B,True,B,True,True
e821044,0.636240686962,0.97362602059,0.337385333628,1,hybrid50,change_vs_tradition,small_business,healthcare,health_vs_duty,1,1,B,True,B,True,True
e821660,0.756803556137,0.721673061369,-0.0351304947683,0,hybrid50,discipline_vs_comfort,agriculture,community_projects,fairness_vs_mercy,1,1,B,True,B,True,True
e825330,0.738891725669,0.780345500179,0.0414537745098,1,hybrid50,quality_vs_speed,public_services,science,freedom_vs_safety,1,3,B,True,B,True,True
e826013,0.490243353905,0.71216597123,0.221922617325,1,hybrid50,truth_vs_loyalty,sport,arts,personal_gain_vs_collective_impact,0,3,B,True,B,True,True
e826355,0.480203147133,0.545301680949,0.0650985338166,1,hybrid50,truth_vs_loyalty,agriculture,public_services,change_vs_tradition,1,0,B,True,B,True,True
e836308,0.573502962895,0.626163300536,0.0526603376411,1,hybrid50,privacy_vs_openness,science,arts,ambition_vs_belonging,0,2,B,True,B,True,True
e837276,0.477100175251,0.541527803027,0.0644276277759,1,hybrid50,autonomy_vs_approval,science,healthcare,privacy_vs_openness,0,3,B,True,B,True,True
e838439,0.654217421831,0.384406419768,-0.269811002063,0,hybrid50,autonomy_vs_approval,education,small_business,freedom_vs_safety,0,2,B,True,B,True,True
e843984,0.648327101284,0.425463864852,-0.222863236431,0,hybrid50,truth_vs_loyalty,community_projects,software,security_vs_care,1,3,B,True,B,True,True
e853899,0.551563185105,0.998241117421,0.446677932316,1,hybrid50,autonomy_vs_approval,agriculture,science,privacy_vs_openness,1,2,B,True,B,True,True
e860383,0.400731609588,0.724877757559,0.324146147971,1,hybrid50,security_vs_care,public_services,software,discipline_vs_comfort,0,0,B,True,B,True,True
e867758,0.699336136965,0.581202673887,-0.118133463078,0,hybrid50,security_vs_care,agriculture,software,truth_vs_loyalty,1,1,B,True,B,True,True
e873827,0.646280895146,0.82423837174,0.177957476593,1,hybrid50,change_vs_tradition,public_services,sport,personal_gain_vs_collective_impact,0,2,B,True,B,True,True
e875287,0.832509077692,1.07774040425,0.245231326557,1,hybrid50,autonomy_vs_approval,small_business,sport,security_vs_care,1,0,B,True,B,True,True
e876711,0.700356049108,0.561599878176,-0.138756170931,0,hybrid50,autonomy_vs_approval,software,education,change_vs_tradition,0,2,B,True,B,True,True
e885393,0.392077540478,0.48340993515,0.0913323946718,1,hybrid50,fairness_vs_mercy,public_services,healthcare,ambition_vs_belonging,0,3,B,True,B,True,True
e886494,0.525845685222,0.799168852626,0.273323167404,1,hybrid50,health_vs_duty,small_business,sport,fairness_vs_mercy,0,2,B,True,B,True,True
e888857,0.62275411075,0.607001133159,-0.0157529775919,0,hybrid50,ambition_vs_belonging,community_projects,software,fairness_vs_mercy,0,1,B,True,B,True,True
e889561,0.741764384873,0.481988135132,-0.259776249741,0,hybrid50,health_vs_duty,software,healthcare,freedom_vs_safety,0,2,B,True,B,True,True
e892350,0.649711174025,0.606237185385,-0.0434739886396,0,hybrid50,discipline_vs_comfort,small_business,science,ambition_vs_belonging,1,3,B,True,B,True,True
e896152,0.390286088152,0.666544830234,0.276258742082,1,hybrid50,change_vs_tradition,education,science,discipline_vs_comfort,1,1,B,True,B,True,True
e897599,0.535768898659,0.530463171175,-0.00530572748401,0,hybrid50,health_vs_duty,science,public_services,autonomy_vs_approval,1,1,B,True,B,True,True
e899130,0.508658464715,0.679622528186,0.170964063471,1,hybrid50,ambition_vs_belonging,small_business,community_projects,autonomy_vs_approval,0,0,B,True,B,True,True
e899499,0.603638405701,0.883581948108,0.279943542406,1,hybrid50,truth_vs_loyalty,software,community_projects,discipline_vs_comfort,0,0,B,True,B,True,True
e904759,0.609234365287,0.56332977885,-0.0459045864372,0,hybrid50,freedom_vs_safety,software,small_business,discipline_vs_comfort,1,1,B,True,B,True,True
e905292,0.741477387124,0.544985233438,-0.196492153686,0,hybrid50,discipline_vs_comfort,education,agriculture,health_vs_duty,0,1,B,True,B,True,True
e909061,0.645855580514,0.539729016982,-0.106126563532,0,hybrid50,privacy_vs_openness,healthcare,public_services,quality_vs_speed,1,0,B,True,B,True,True
e918142,0.636899557273,1.03449985759,0.397600300322,1,hybrid50,truth_vs_loyalty,arts,science,privacy_vs_openness,0,2,B,True,B,True,True
e920916,0.654466645875,0.65893071941,0.0044640735348,1,hybrid50,quality_vs_speed,healthcare,community_projects,personal_gain_vs_collective_impact,1,1,B,True,B,True,True
e926843,0.511613347487,0.823105525276,0.311492177789,1,hybrid50,discipline_vs_comfort,public_services,community_projects,privacy_vs_openness,0,0,B,True,B,True,True
e935599,0.428445013205,0.701964707895,0.27351969469,1,hybrid50,truth_vs_loyalty,healthcare,agriculture,discipline_vs_comfort,1,3,B,True,B,True,True
e936853,0.748803244982,0.514048135063,-0.234755109919,0,hybrid50,autonomy_vs_approval,healthcare,software,change_vs_tradition,1,1,B,True,B,True,True
e940305,0.700196096243,0.684996090604,-0.0152000056384,0,hybrid50,security_vs_care,sport,public_services,privacy_vs_openness,1,2,B,True,B,True,True
e942370,0.643178772287,0.408700424678,-0.234478347609,0,hybrid50,health_vs_duty,science,agriculture,discipline_vs_comfort,0,3,B,True,B,True,True
e945953,0.458955718126,0.56923322151,0.110277503384,1,hybrid50,quality_vs_speed,science,education,security_vs_care,0,3,B,True,B,True,True
e948218,0.590092072503,0.721657811399,0.131565738896,1,hybrid50,ambition_vs_belonging,software,science,security_vs_care,0,0,B,True,B,True,True
e948707,0.641317078979,0.598811992573,-0.0425050864066,0,hybrid50,change_vs_tradition,science,small_business,personal_gain_vs_collective_impact,1,2,B,True,B,True,True
e958112,0.683950680834,0.459748463947,-0.224202216887,0,hybrid50,ambition_vs_belonging,education,agriculture,quality_vs_speed,1,2,B,True,B,True,True
e961947,0.568090647998,0.702243485068,0.13415283707,1,hybrid50,quality_vs_speed,science,healthcare,health_vs_duty,1,1,B,True,B,True,True
e970100,0.969348271499,0.71262929403,-0.256718977469,0,hybrid50,change_vs_tradition,healthcare,arts,fairness_vs_mercy,1,2,B,True,B,True,True
e979356,0.531737692632,0.672262677489,0.140524984857,1,hybrid50,freedom_vs_safety,community_projects,public_services,ambition_vs_belonging,1,2,B,True,B,True,True
e979543,0.75458005362,0.612642763191,-0.141937290429,0,hybrid50,personal_gain_vs_collective_impact,sport,small_business,autonomy_vs_approval,0,2,B,True,B,True,True
e986961,0.651702583278,0.673778520981,0.0220759377031,1,hybrid50,quality_vs_speed,software,education,ambition_vs_belonging,1,0,B,True,B,True,True
e987456,0.576285052074,0.568294644834,-0.00799040724013,0,hybrid50,privacy_vs_openness,public_services,community_projects,health_vs_duty,1,2,B,True,B,True,True
e989337,0.558276418336,0.60467316756,0.0463967492241,1,hybrid50,quality_vs_speed,sport,agriculture,discipline_vs_comfort,0,1,B,True,B,True,True
e989918,0.764188943261,0.531106149019,-0.233082794242,0,hybrid50,fairness_vs_mercy,arts,science,health_vs_duty,1,0,B,True,B,True,True
e990329,0.630176140161,0.56190734187,-0.0682687982906,0,hybrid50,autonomy_vs_approval,education,community_projects,truth_vs_loyalty,1,0,B,True,B,True,True
e996895,0.404518300529,0.71499246985,0.310474169321,1,hybrid50,fairness_vs_mercy,sport,science,freedom_vs_safety,0,3,B,True,B,True,True
